step,community_0,community_2,community_3,community_4,community_5,community_6,community_7,community_8,community_9,community_11,community_12,community_13,community_14,community_15,community_16,community_17,community_20,community_21,community_24,community_25,community_28,community_33,community_39,community_42,community_43,community_44,community_53,community_74,community_89
224,0.0150,0.0037,0.0118,0.0000,0.0221,0.0025,0.0086,0.0006,0.0001,0.0140,0.0117,0.0247,0.0012,0.0046,0.0260,0.0155,0.0030,0.0251,0.0102,0.0085,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0112,0.0116,0.0039
225,0.0150,0.0037,0.0119,0.0000,0.0221,0.0025,0.0086,0.0006,0.0001,0.0140,0.0118,0.0247,0.0012,0.0046,0.0260,0.0156,0.0030,0.0251,0.0102,0.0085,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0113,0.0116,0.0039
226,0.0150,0.0037,0.0119,0.0000,0.0221,0.0025,0.0087,0.0006,0.0001,0.0141,0.0119,0.0248,0.0012,0.0046,0.0260,0.0158,0.0030,0.0251,0.0102,0.0086,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0113,0.0116,0.0040
227,0.0150,0.0037,0.0119,0.0000,0.0221,0.0025,0.0087,0.0006,0.0001,0.0141,0.0120,0.0248,0.0012,0.0046,0.0260,0.0159,0.0030,0.0251,0.0101,0.0086,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0114,0.0116,0.0040
228,0.0149,0.0037,0.0119,0.0000,0.0222,0.0025,0.0087,0.0006,0.0001,0.0141,0.0121,0.0249,0.0012,0.0046,0.0259,0.0160,0.0030,0.0251,0.0101,0.0086,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0115,0.0116,0.0041
229,0.0149,0.0037,0.0119,0.0000,0.0222,0.0025,0.0088,0.0006,0.0001,0.0141,0.0122,0.0249,0.0012,0.0046,0.0259,0.0161,0.0030,0.0251,0.0101,0.0086,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0115,0.0116,0.0041
230,0.0149,0.0037,0.0119,0.0000,0.0222,0.0025,0.0088,0.0006,0.0001,0.0142,0.0123,0.0250,0.0012,0.0047,0.0259,0.0163,0.0030,0.0251,0.0101,0.0087,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0116,0.0116,0.0042
231,0.0149,0.0037,0.0119,0.0000,0.0222,0.0025,0.0089,0.0006,0.0001,0.0142,0.0124,0.0250,0.0012,0.0047,0.0259,0.0164,0.0031,0.0251,0.0101,0.0087,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0117,0.0116,0.0042
232,0.0148,0.0037,0.0120,0.0000,0.0222,0.0026,0.0089,0.0006,0.0001,0.0142,0.0125,0.0250,0.0012,0.0047,0.0259,0.0165,0.0031,0.0251,0.0100,0.0087,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0118,0.0116,0.0043
233,0.0148,0.0037,0.0120,0.0000,0.0222,0.0026,0.0089,0.0006,0.0001,0.0142,0.0126,0.0251,0.0012,0.0047,0.0259,0.0166,0.0031,0.0251,0.0100,0.0087,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0118,0.0116,0.0043
234,0.0148,0.0037,0.0120,0.0000,0.0222,0.0026,0.0090,0.0006,0.0001,0.0143,0.0127,0.0251,0.0012,0.0047,0.0258,0.0168,0.0031,0.0251,0.0100,0.0087,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0119,0.0116,0.0044
235,0.0148,0.0037,0.0120,0.0000,0.0222,0.0026,0.0090,0.0006,0.0001,0.0143,0.0128,0.0251,0.0012,0.0047,0.0258,0.0169,0.0031,0.0251,0.0100,0.0088,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0120,0.0116,0.0044
236,0.0147,0.0037,0.0120,0.0000,0.0222,0.0026,0.0090,0.0006,0.0001,0.0143,0.0129,0.0252,0.0012,0.0047,0.0258,0.0170,0.0031,0.0251,0.0100,0.0088,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0120,0.0116,0.0045
237,0.0147,0.0037,0.0120,0.0000,0.0222,0.0026,0.0091,0.0007,0.0001,0.0143,0.0130,0.0252,0.0012,0.0047,0.0258,0.0171,0.0031,0.0251,0.0100,0.0088,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0121,0.0116,0.0045
238,0.0147,0.0037,0.0120,0.0000,0.0222,0.0026,0.0091,0.0007,0.0001,0.0144,0.0131,0.0252,0.0012,0.0047,0.0258,0.0172,0.0031,0.0251,0.0100,0.0088,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0121,0.0116,0.0046
239,0.0147,0.0037,0.0121,0.0000,0.0222,0.0026,0.0092,0.0007,0.0001,0.0144,0.0132,0.0253,0.0012,0.0047,0.0258,0.0173,0.0032,0.0251,0.0099,0.0088,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0122,0.0116,0.0046
240,0.0146,0.0037,0.0121,0.0000,0.0223,0.0027,0.0092,0.0007,0.0001,0.0144,0.0133,0.0253,0.0012,0.0047,0.0258,0.0174,0.0032,0.0251,0.0099,0.0089,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0123,0.0116,0.0047
241,0.0146,0.0037,0.0121,0.0000,0.0223,0.0027,0.0092,0.0007,0.0001,0.0144,0.0134,0.0253,0.0012,0.0047,0.0257,0.0175,0.0032,0.0251,0.0099,0.0089,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0123,0.0116,0.0047
242,0.0146,0.0037,0.0121,0.0000,0.0223,0.0027,0.0093,0.0007,0.0001,0.0144,0.0135,0.0254,0.0012,0.0047,0.0257,0.0176,0.0032,0.0251,0.0099,0.0089,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0124,0.0116,0.0048
243,0.0146,0.0037,0.0121,0.0000,0.0223,0.0027,0.0093,0.0007,0.0001,0.0145,0.0136,0.0254,0.0012,0.0047,0.0257,0.0177,0.0032,0.0251,0.0099,0.0089,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0125,0.0116,0.0048
244,0.0146,0.0037,0.0121,0.0000,0.0223,0.0027,0.0093,0.0007,0.0001,0.0145,0.0137,0.0254,0.0012,0.0047,0.0257,0.0179,0.0032,0.0251,0.0099,0.0089,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0125,0.0116,0.0049
245,0.0145,0.0037,0.0121,0.0000,0.0223,0.0027,0.0094,0.0007,0.0001,0.0145,0.0138,0.0255,0.0012,0.0047,0.0257,0.0180,0.0032,0.0251,0.0099,0.0089,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0126,0.0116,0.0049
246,0.0145,0.0037,0.0122,0.0000,0.0223,0.0027,0.0094,0.0007,0.0001,0.0145,0.0138,0.0255,0.0012,0.0047,0.0257,0.0181,0.0033,0.0251,0.0099,0.0090,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0126,0.0116,0.0049
247,0.0145,0.0037,0.0122,0.0000,0.0223,0.0027,0.0094,0.0007,0.0001,0.0145,0.0139,0.0255,0.0012,0.0047,0.0257,0.0182,0.0033,0.0251,0.0099,0.0090,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0127,0.0116,0.0050
248,0.0145,0.0037,0.0122,0.0000,0.0223,0.0028,0.0095,0.0007,0.0001,0.0146,0.0140,0.0255,0.0012,0.0047,0.0256,0.0183,0.0033,0.0251,0.0099,0.0090,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0128,0.0116,0.0050
249,0.0144,0.0037,0.0122,0.0000,0.0223,0.0028,0.0095,0.0007,0.0001,0.0146,0.0141,0.0256,0.0012,0.0047,0.0256,0.0183,0.0033,0.0252,0.0099,0.0090,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0128,0.0116,0.0051
250,0.0144,0.0037,0.0122,0.0000,0.0223,0.0028,0.0095,0.0007,0.0001,0.0146,0.0142,0.0256,0.0012,0.0047,0.0256,0.0184,0.0033,0.0252,0.0099,0.0090,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0129,0.0116,0.0051
251,0.0144,0.0037,0.0122,0.0000,0.0223,0.0028,0.0096,0.0008,0.0001,0.0146,0.0143,0.0256,0.0012,0.0047,0.0256,0.0185,0.0033,0.0252,0.0099,0.0091,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0129,0.0116,0.0052
252,0.0144,0.0037,0.0122,0.0000,0.0224,0.0028,0.0096,0.0008,0.0001,0.0146,0.0143,0.0256,0.0012,0.0047,0.0256,0.0186,0.0033,0.0252,0.0099,0.0091,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0130,0.0116,0.0052
253,0.0144,0.0037,0.0122,0.0000,0.0224,0.0028,0.0096,0.0008,0.0001,0.0147,0.0144,0.0256,0.0012,0.0047,0.0256,0.0187,0.0033,0.0252,0.0099,0.0091,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0130,0.0116,0.0053
254,0.0143,0.0037,0.0123,0.0000,0.0224,0.0028,0.0097,0.0008,0.0001,0.0147,0.0145,0.0257,0.0012,0.0047,0.0256,0.0188,0.0033,0.0252,0.0100,0.0091,0.0001,0.0101,0.0166,0.0281,0.0333,0.0094,0.0131,0.0116,0.0053
255,0.0143,0.0037,0.0123,0.0000,0.0224,0.0028,0.0097,0.0008,0.0001,0.0147,0.0146,0.0257,0.0012,0.0047,0.0256,0.0189,0.0034,0.0252,0.0100,0.0091,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0132,0.0116,0.0054
256,0.0143,0.0038,0.0123,0.0000,0.0224,0.0028,0.0097,0.0008,0.0001,0.0147,0.0147,0.0257,0.0012,0.0047,0.0255,0.0190,0.0034,0.0252,0.0100,0.0091,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0132,0.0116,0.0054
257,0.0143,0.0038,0.0123,0.0000,0.0224,0.0029,0.0098,0.0008,0.0001,0.0147,0.0147,0.0257,0.0012,0.0047,0.0255,0.0191,0.0034,0.0252,0.0100,0.0092,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0133,0.0116,0.0054
258,0.0143,0.0038,0.0123,0.0000,0.0224,0.0029,0.0098,0.0008,0.0001,0.0148,0.0148,0.0258,0.0012,0.0047,0.0255,0.0191,0.0034,0.0252,0.0100,0.0092,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0133,0.0116,0.0055
259,0.0142,0.0038,0.0123,0.0000,0.0224,0.0029,0.0098,0.0008,0.0001,0.0148,0.0149,0.0258,0.0012,0.0047,0.0255,0.0192,0.0034,0.0252,0.0100,0.0092,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0134,0.0116,0.0055
260,0.0142,0.0038,0.0123,0.0000,0.0224,0.0029,0.0098,0.0008,0.0001,0.0148,0.0149,0.0258,0.0012,0.0047,0.0255,0.0193,0.0034,0.0252,0.0100,0.0092,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0134,0.0116,0.0056
261,0.0142,0.0038,0.0123,0.0000,0.0224,0.0029,0.0099,0.0008,0.0001,0.0148,0.0150,0.0258,0.0012,0.0047,0.0255,0.0194,0.0034,0.0252,0.0100,0.0092,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0135,0.0116,0.0056
262,0.0142,0.0038,0.0123,0.0000,0.0224,0.0029,0.0099,0.0008,0.0001,0.0148,0.0151,0.0258,0.0012,0.0047,0.0255,0.0195,0.0034,0.0252,0.0100,0.0093,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0135,0.0116,0.0057
263,0.0142,0.0038,0.0123,0.0000,0.0225,0.0029,0.0099,0.0008,0.0001,0.0148,0.0152,0.0258,0.0012,0.0047,0.0255,0.0195,0.0034,0.0252,0.0101,0.0093,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0136,0.0116,0.0057
264,0.0141,0.0038,0.0124,0.0000,0.0225,0.0029,0.0100,0.0008,0.0001,0.0149,0.0152,0.0259,0.0012,0.0047,0.0254,0.0196,0.0035,0.0252,0.0101,0.0093,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0136,0.0116,0.0057
265,0.0141,0.0038,0.0124,0.0000,0.0225,0.0029,0.0100,0.0009,0.0001,0.0149,0.0153,0.0259,0.0012,0.0047,0.0254,0.0197,0.0035,0.0252,0.0101,0.0093,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0137,0.0116,0.0058
266,0.0141,0.0038,0.0124,0.0000,0.0225,0.0030,0.0100,0.0009,0.0001,0.0149,0.0153,0.0259,0.0012,0.0047,0.0254,0.0198,0.0035,0.0252,0.0101,0.0093,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0137,0.0116,0.0058
267,0.0141,0.0038,0.0124,0.0000,0.0225,0.0030,0.0100,0.0009,0.0001,0.0149,0.0154,0.0259,0.0012,0.0047,0.0254,0.0198,0.0035,0.0252,0.0101,0.0093,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0138,0.0116,0.0059
268,0.0141,0.0038,0.0124,0.0000,0.0225,0.0030,0.0101,0.0009,0.0001,0.0149,0.0155,0.0259,0.0012,0.0047,0.0254,0.0199,0.0035,0.0252,0.0102,0.0093,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0138,0.0116,0.0059
269,0.0140,0.0038,0.0124,0.0000,0.0225,0.0030,0.0101,0.0009,0.0001,0.0149,0.0155,0.0259,0.0012,0.0047,0.0254,0.0200,0.0035,0.0252,0.0102,0.0094,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0139,0.0116,0.0059
270,0.0140,0.0038,0.0124,0.0000,0.0225,0.0030,0.0101,0.0009,0.0001,0.0150,0.0156,0.0260,0.0012,0.0047,0.0254,0.0200,0.0035,0.0252,0.0102,0.0094,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0139,0.0116,0.0060
271,0.0140,0.0038,0.0124,0.0000,0.0225,0.0030,0.0102,0.0009,0.0001,0.0150,0.0157,0.0260,0.0012,0.0047,0.0254,0.0201,0.0035,0.0252,0.0102,0.0094,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0139,0.0116,0.0060
272,0.0140,0.0038,0.0124,0.0000,0.0225,0.0030,0.0102,0.0009,0.0001,0.0150,0.0157,0.0260,0.0012,0.0047,0.0254,0.0202,0.0035,0.0252,0.0102,0.0094,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0140,0.0116,0.0060
273,0.0140,0.0038,0.0124,0.0000,0.0225,0.0030,0.0102,0.0009,0.0001,0.0150,0.0158,0.0260,0.0012,0.0047,0.0253,0.0202,0.0036,0.0252,0.0103,0.0094,0.0002,0.0101,0.0166,0.0281,0.0333,0.0094,0.0140,0.0116,0.0061
274,0.0140,0.0038,0.0125,0.0000,0.0225,0.0030,0.0102,0.0009,0.0001,0.0150,0.0158,0.0260,0.0012,0.0047,0.0253,0.0203,0.0036,0.0252,0.0103,0.0094,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0141,0.0116,0.0061
275,0.0139,0.0038,0.0125,0.0000,0.0226,0.0030,0.0103,0.0009,0.0002,0.0150,0.0159,0.0260,0.0012,0.0047,0.0253,0.0204,0.0036,0.0252,0.0103,0.0095,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0141,0.0116,0.0062
276,0.0139,0.0039,0.0125,0.0000,0.0226,0.0031,0.0103,0.0009,0.0002,0.0150,0.0159,0.0260,0.0012,0.0047,0.0253,0.0204,0.0036,0.0252,0.0103,0.0095,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0142,0.0116,0.0062
277,0.0139,0.0039,0.0125,0.0000,0.0226,0.0031,0.0103,0.0009,0.0002,0.0151,0.0160,0.0261,0.0012,0.0047,0.0253,0.0205,0.0036,0.0252,0.0104,0.0095,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0142,0.0116,0.0062
278,0.0139,0.0039,0.0125,0.0000,0.0226,0.0031,0.0103,0.0009,0.0002,0.0151,0.0161,0.0261,0.0012,0.0047,0.0253,0.0205,0.0036,0.0252,0.0104,0.0095,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0143,0.0116,0.0063
279,0.0139,0.0039,0.0125,0.0000,0.0226,0.0031,0.0103,0.0009,0.0002,0.0151,0.0161,0.0261,0.0012,0.0047,0.0253,0.0206,0.0036,0.0252,0.0104,0.0095,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0143,0.0116,0.0063
280,0.0139,0.0039,0.0125,0.0000,0.0226,0.0031,0.0104,0.0010,0.0002,0.0151,0.0162,0.0261,0.0012,0.0047,0.0253,0.0206,0.0036,0.0252,0.0105,0.0095,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0143,0.0116,0.0063
281,0.0138,0.0039,0.0125,0.0000,0.0226,0.0031,0.0104,0.0010,0.0002,0.0151,0.0162,0.0261,0.0012,0.0047,0.0253,0.0207,0.0036,0.0252,0.0105,0.0095,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0144,0.0116,0.0064
282,0.0138,0.0039,0.0125,0.0000,0.0226,0.0031,0.0104,0.0010,0.0002,0.0151,0.0163,0.0261,0.0012,0.0047,0.0253,0.0208,0.0036,0.0252,0.0105,0.0095,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0144,0.0116,0.0064
283,0.0138,0.0039,0.0125,0.0000,0.0226,0.0031,0.0104,0.0010,0.0002,0.0151,0.0163,0.0261,0.0012,0.0047,0.0253,0.0208,0.0036,0.0252,0.0105,0.0096,0.0002,0.0101,0.0166,0.0282,0.0333,0.0094,0.0145,0.0116,0.0064
284,0.0138,0.0039,0.0125,0.0000,0.0226,0.0031,0.0105,0.0010,0.0002,0.0152,0.0164,0.0261,0.0012,0.0047,0.0252,0.0209,0.0037,0.0252,0.0106,0.0096,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0145,0.0116,0.0065
285,0.0138,0.0039,0.0126,0.0000,0.0226,0.0031,0.0105,0.0010,0.0002,0.0152,0.0164,0.0262,0.0012,0.0048,0.0252,0.0209,0.0037,0.0252,0.0106,0.0096,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0145,0.0116,0.0065
286,0.0138,0.0039,0.0126,0.0000,0.0226,0.0032,0.0105,0.0010,0.0002,0.0152,0.0164,0.0262,0.0012,0.0048,0.0252,0.0210,0.0037,0.0252,0.0106,0.0096,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0146,0.0116,0.0065
287,0.0138,0.0039,0.0126,0.0000,0.0227,0.0032,0.0105,0.0010,0.0002,0.0152,0.0165,0.0262,0.0012,0.0048,0.0252,0.0210,0.0037,0.0252,0.0107,0.0096,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0146,0.0116,0.0066
288,0.0137,0.0039,0.0126,0.0000,0.0227,0.0032,0.0105,0.0010,0.0002,0.0152,0.0165,0.0262,0.0012,0.0048,0.0252,0.0210,0.0037,0.0252,0.0107,0.0096,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0146,0.0116,0.0066
289,0.0137,0.0039,0.0126,0.0000,0.0227,0.0032,0.0106,0.0010,0.0002,0.0152,0.0166,0.0262,0.0012,0.0048,0.0252,0.0211,0.0037,0.0252,0.0107,0.0096,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0147,0.0116,0.0066
290,0.0137,0.0039,0.0126,0.0000,0.0227,0.0032,0.0106,0.0010,0.0002,0.0152,0.0166,0.0262,0.0013,0.0048,0.0252,0.0211,0.0037,0.0252,0.0108,0.0096,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0147,0.0116,0.0066
291,0.0137,0.0039,0.0126,0.0000,0.0227,0.0032,0.0106,0.0010,0.0002,0.0153,0.0167,0.0262,0.0013,0.0048,0.0252,0.0212,0.0037,0.0252,0.0108,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0148,0.0116,0.0067
292,0.0137,0.0039,0.0126,0.0000,0.0227,0.0032,0.0106,0.0010,0.0002,0.0153,0.0167,0.0262,0.0013,0.0048,0.0252,0.0212,0.0037,0.0252,0.0108,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0148,0.0116,0.0067
293,0.0137,0.0040,0.0126,0.0000,0.0227,0.0032,0.0106,0.0010,0.0002,0.0153,0.0167,0.0262,0.0013,0.0048,0.0252,0.0213,0.0037,0.0252,0.0109,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0148,0.0116,0.0067
294,0.0137,0.0040,0.0126,0.0000,0.0227,0.0032,0.0107,0.0010,0.0002,0.0153,0.0168,0.0262,0.0013,0.0048,0.0252,0.0213,0.0037,0.0252,0.0109,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0149,0.0116,0.0068
295,0.0136,0.0040,0.0126,0.0000,0.0227,0.0032,0.0107,0.0010,0.0002,0.0153,0.0168,0.0262,0.0013,0.0048,0.0252,0.0214,0.0037,0.0252,0.0109,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0149,0.0116,0.0068
296,0.0136,0.0040,0.0126,0.0000,0.0227,0.0033,0.0107,0.0011,0.0002,0.0153,0.0169,0.0263,0.0013,0.0048,0.0252,0.0214,0.0037,0.0252,0.0110,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0149,0.0116,0.0068
297,0.0136,0.0040,0.0126,0.0000,0.0227,0.0033,0.0107,0.0011,0.0002,0.0153,0.0169,0.0263,0.0013,0.0048,0.0251,0.0214,0.0038,0.0252,0.0110,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0150,0.0116,0.0069
298,0.0136,0.0040,0.0126,0.0000,0.0227,0.0033,0.0107,0.0011,0.0002,0.0153,0.0169,0.0263,0.0013,0.0048,0.0251,0.0215,0.0038,0.0252,0.0110,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0150,0.0116,0.0069
299,0.0136,0.0040,0.0127,0.0000,0.0228,0.0033,0.0108,0.0011,0.0002,0.0153,0.0170,0.0263,0.0013,0.0048,0.0251,0.0215,0.0038,0.0252,0.0111,0.0097,0.0003,0.0101,0.0166,0.0282,0.0333,0.0094,0.0150,0.0117,0.0069
