step,community_0,community_1,community_2,community_4,community_6,community_7,community_8,community_9,community_11,community_12,community_13,community_15,community_16,community_17,community_20,community_22,community_26,community_28,community_29,community_30,community_31,community_38,community_40,community_58
199,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0474,0.0339,0.0258,0.1068,0.0426,0.0681,0.1264,0.0631
200,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1068,0.0426,0.0681,0.1264,0.0631
201,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
202,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
203,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
204,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
205,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
206,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
207,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
208,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
209,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
210,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
211,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
212,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
213,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
214,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
215,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
216,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
217,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
218,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
219,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
220,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
221,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
222,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
223,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
224,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
225,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
226,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
227,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
228,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
229,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
230,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
231,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
232,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
233,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
234,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
235,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
236,0.0138,0.0410,0.0380,0.0188,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
237,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
238,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
239,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
240,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
241,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
242,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
243,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
244,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
245,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
246,0.0138,0.0410,0.0380,0.0189,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
247,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
248,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
249,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
250,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
251,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
252,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
253,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
254,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
255,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
256,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
257,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
258,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
259,0.0138,0.0410,0.0380,0.0190,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
260,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
261,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
262,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
263,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
264,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
265,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
266,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
267,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
268,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
269,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
270,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
271,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
272,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
273,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
274,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
275,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
276,0.0138,0.0410,0.0380,0.0191,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
277,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
278,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
279,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
280,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
281,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
282,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
283,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
284,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
285,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
286,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
287,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0459,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
288,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
289,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
290,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
291,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
292,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0650,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
293,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0651,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
294,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0651,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
295,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0651,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
296,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0651,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
297,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0651,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
298,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0651,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
299,0.0138,0.0410,0.0380,0.0192,0.0234,0.0249,0.0205,0.0615,0.0337,0.0336,0.0417,0.0202,0.0651,0.0599,0.0217,0.0460,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
